image_path,hand_synchronization
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/summer/hariharan_summer_1/83.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lock/hariharan_lock_1/60.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/goodmorning/udhaya_goodmorning_1/42.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/train/hariharan_train_1/112.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/door/udhaya_door_1/101.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coffee/hariharan_coffee_1/99.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/family/udhaya_family_1/44.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cat/udhaya_cat_1/40.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lorry/hariharan_lorry_1/52.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/doctor/hariharan_doctor_1/70.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/61.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/shoot/hariharan_shoot_1/88.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/mirror/udhaya_mirror_1/49.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cup/udhaya_cup_1/73.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lock/udhaya_lock_1/76.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/tubelight/udhaya_tubelight_1/44.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/above/hariharan_above_1/77.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/shoot/hariharan_shoot_1/94.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/95.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/talk/hariharan_talk_1/121.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/talk/hariharan_talk_1/103.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/fish/hariharan_fish_1/86.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/garden/hariharan_garden_1/68.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lorry/udhaya_lorry_1/58.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/goodmorning/hariharan_goodmorning_1/88.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/shoot/hariharan_shoot_1/75.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/67.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earth/hariharan_earth_1/139.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/77.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lorry/hariharan_lorry_1/68.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lorry/udhaya_lorry_1/54.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earmuffs/hariharan_earmuffs_1/110.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/doctor/hariharan_doctor_1/20.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/mirror/hariharan_mirror_1/80.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bob/udhaya_bob_1/66.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cat/udhaya_cat_1/74.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/68.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/113.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cat/hariharan_cat_1/80.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/goodmorning/udhaya_goodmorning_1/59.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/96.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/doctor/udhaya_doctor_1/74.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/thursday/udhaya_thursday_1/42.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/mirror/hariharan_mirror_1/41.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/goodmorning/hariharan_goodmorning_1/54.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/100.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lock/udhaya_lock_1/39.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/summer/udhaya_summer_1/63.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bowl/udhaya_bowl_1/62.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/bowl/hariharan_bowl_1/91.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/aeroplane/hariharan_aeroplane_1/108.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/garden/udhaya_garden_1/116.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/104.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/above/hariharan_above_1/87.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/gift/udhaya_gift_1/75.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coffee/hariharan_coffee_1/46.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/doctor/hariharan_doctor_1/17.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/room/udhaya_room_1/53.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/thursday/udhaya_thursday_1/49.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/thursday/hariharan_thursday_1/55.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/talk/hariharan_talk_1/99.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/goodmorning/hariharan_goodmorning_1/65.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/thursday/udhaya_thursday_1/33.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/swimming/udhaya_swimming_1/55.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/hairband/hariharan_hairband_1/106.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/summer/hariharan_summer_1/127.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/tubelight/hariharan_tubelight_1/90.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lock/udhaya_lock_1/54.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coffee/udhaya_coffee_1/50.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/above/hariharan_above_1/95.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dustbin/udhaya_dustbin_1/104.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/thursday/udhaya_thursday_1/38.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dog/udhaya_dog_1/49.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/room/udhaya_room_1/48.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/above/hariharan_above_1/53.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/goodmorning/udhaya_goodmorning_1/47.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/tubelight/udhaya_tubelight_1/111.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/garden/hariharan_garden_1/62.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/winter/udhaya_winter_1/51.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earmuffs/udhaya_earmuffs_1/58.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/teacher/udhaya_teacher_1/76.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/talk/udhaya_talk_1/139.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dog/udhaya_dog_1/27.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/key/hariharan_key_1/124.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lorry/hariharan_lorry_1/81.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/goodmorning/hariharan_goodmorning_1/97.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/room/udhaya_room_1/56.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/below/udhaya_below_1/82.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/teacher/hariharan_teacher_1/59.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dog/udhaya_dog_1/88.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lorry/udhaya_lorry_1/67.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/gift/hariharan_gift_1/54.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lock/udhaya_lock_1/37.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/talk/udhaya_talk_1/66.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/41.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/aeroplane/hariharan_aeroplane_1/115.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coffee/udhaya_coffee_1/59.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/room/udhaya_room_1/50.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/teacher/hariharan_teacher_1/70.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/dog/hariharan_dog_1/36.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/black/udhaya_black_1/63.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/above/udhaya_above_1/28.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lorry/hariharan_lorry_1/50.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/garden/hariharan_garden_1/60.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/62.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earth/hariharan_earth_1/167.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/conductor/hariharan_conductor_1/115.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/aeroplane/hariharan_aeroplane_1/71.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/goodmorning/hariharan_goodmorning_1/73.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coat/hariharan_coat_1/86.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/teacher/hariharan_teacher_1/66.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/talk/udhaya_talk_1/82.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/winter/hariharan_winter_1/80.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earmuffs/hariharan_earmuffs_1/112.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/glasses/udhaya_glasses_1/44.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/tubelight/udhaya_tubelight_1/56.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/earth/udhaya_earth_1/131.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/talk/hariharan_talk_1/67.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lorry/hariharan_lorry_1/104.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/79.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/thursday/udhaya_thursday_1/46.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/135.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/108.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cat/udhaya_cat_1/35.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/dog/hariharan_dog_1/34.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bed/udhaya_bed_1/81.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/conductor/udhaya_conductor_1/72.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/key/udhaya_key_1/55.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/hairband/udhaya_hairband_1/60.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/glasses/hariharan_glasses_1/123.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/shoot/hariharan_shoot_1/81.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/fish/hariharan_fish_1/83.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coat/hariharan_coat_1/87.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coffee/hariharan_coffee_1/38.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/bed/udhaya_bed_1/71.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/31.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/shoot/hariharan_shoot_1/55.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/summer/hariharan_summer_1/85.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/shoot/hariharan_shoot_1/92.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/talk/hariharan_talk_1/81.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/cup/hariharan_cup_1/48.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/train/udhaya_train_1/88.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/below/udhaya_below_1/43.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/door/udhaya_door_1/100.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/shoot/udhaya_shoot_1/38.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/summer/udhaya_summer_1/33.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lock/udhaya_lock_1/70.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/thursday/udhaya_thursday_1/57.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/teacher/hariharan_teacher_1/84.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/dog/hariharan_dog_1/40.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/fish/hariharan_fish_1/76.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/bob/hariharan_bob_1/106.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/talk/udhaya_talk_1/64.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/below/hariharan_below_1/88.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/shoot/udhaya_shoot_1/76.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/goodmorning/hariharan_goodmorning_1/55.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/room/hariharan_room_1/94.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/doctor/udhaya_doctor_1/31.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/key/hariharan_key_1/55.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/cup/udhaya_cup_1/37.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/key/hariharan_key_1/107.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/shoot/hariharan_shoot_1/83.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/talk/hariharan_talk_1/50.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/fish/udhaya_fish_1/68.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/party/udhaya_party_1/116.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/hairband/hariharan_hairband_1/101.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/black/hariharan_black_1/109.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earmuffs/hariharan_earmuffs_1/65.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/dog/hariharan_dog_1/63.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/65.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/lock/hariharan_lock_1/76.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/room/udhaya_room_1/114.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/lorry/udhaya_lorry_1/73.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/teacher/hariharan_teacher_1/68.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/bob/hariharan_bob_1/49.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/earmuffs/hariharan_earmuffs_1/53.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/bowl/hariharan_bowl_1/105.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/thursday/udhaya_thursday_1/68.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/dustbin/udhaya_dustbin_1/54.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/coffee/hariharan_coffee_1/51.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/tubelight/udhaya_tubelight_1/43.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/aeroplane/udhaya_aeroplane_1/50.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/dog/hariharan_dog_1/120.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/tubelight/udhaya_tubelight_1/115.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/udhaya/coat/udhaya_coat_1/66.npy,asynchronous
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/shifted_origin_keypoints/hariharan/fish/hariharan_fish_1/81.npy,asynchronous
