image_path,right_elbow_orientation
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_10/113.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_10/114.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/13.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/14.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/15.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/16.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/17.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/18.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/19.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/20.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/21.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/22.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/23.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/24.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/25.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/26.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/27.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/28.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/29.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/35.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/36.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/37.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/38.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/39.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/40.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/41.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/42.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/43.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/44.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/45.jpg,vertical
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/46.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/47.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/48.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/53.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/54.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/55.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/56.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/57.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/58.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/59.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/60.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/61.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/62.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/63.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/64.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/65.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/66.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/67.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/68.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/69.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/70.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/71.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/72.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/73.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/74.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/75.jpg,vertical
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/76.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/77.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/78.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/79.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/80.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/81.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/82.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/83.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/84.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/85.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/86.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/87.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/88.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/89.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/94.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/95.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/96.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/97.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/98.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/99.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/100.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/101.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/102.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/103.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/104.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/105.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_15/106.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/8.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/9.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/10.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/11.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/12.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/13.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/14.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/15.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/16.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/17.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/18.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/19.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/20.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/21.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/22.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/23.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/24.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/25.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/26.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/27.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/28.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/29.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/30.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/32.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/33.jpg,horizontal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/36.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/37.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/38.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/39.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/40.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/41.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/42.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/43.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/44.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/45.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/46.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/47.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/48.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/49.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/50.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/51.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/52.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/57.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/59.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/60.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/61.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/62.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/63.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/64.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/65.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/66.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/67.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/68.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/69.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/70.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/71.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/72.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/73.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/74.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/75.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/76.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/77.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/78.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/79.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/80.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/81.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/82.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/83.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/84.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/85.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/86.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/87.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/88.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/89.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/90.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/91.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/92.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/97.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/98.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/99.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/100.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/101.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/102.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/103.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/113.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/114.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_17/115.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/21.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/22.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/23.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/24.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/30.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/31.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/32.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/33.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/34.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/35.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/36.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/37.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/38.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/39.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/40.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/42.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/46.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/47.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/50.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/51.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/52.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/53.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/54.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/55.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/56.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/57.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/58.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/59.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/60.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/61.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/62.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/63.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/64.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/65.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/66.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/67.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/68.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/69.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/70.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/71.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/72.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/73.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/74.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/75.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/76.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/77.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/78.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/79.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/80.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/81.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/82.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/83.jpg,lower diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/88.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/89.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/90.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/91.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/92.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/93.jpg,upper diagonal
/4TBHD/ISL/data_preparation/test_all/onlyface/Ishan/Beautiful/ishan_beautiful_4/94.jpg,upper diagonal
