image_path,joined_hand_orientation
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/69.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/70.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/71.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/74.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/75.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/105.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/106.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/107.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/108.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/109.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/110.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/111.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/112.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/108.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/109.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/111.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/112.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/113.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/114.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/115.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/116.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/117.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/118.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/119.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/120.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/121.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/122.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/123.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/124.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/125.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/64.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/65.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/66.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/67.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/68.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/69.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/70.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/71.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/74.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/75.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/76.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/77.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/78.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/79.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/80.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/81.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/82.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/83.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/84.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/85.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/86.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/87.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/88.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/89.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/90.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/91.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/92.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/93.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/94.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/95.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/96.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/97.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/98.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/99.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/69.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/70.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/71.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/74.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/75.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/76.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/77.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/78.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/79.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/38.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/39.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/52.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/53.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/54.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/55.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/56.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/57.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/58.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/59.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/60.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/61.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/62.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/63.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/64.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/65.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/66.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/67.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/68.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/69.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/74.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/75.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/60.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/61.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/62.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/67.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/68.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/69.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/70.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/71.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/74.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/75.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/76.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/59.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/60.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/61.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/31.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/32.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/33.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/34.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/35.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/36.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/37.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/38.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/39.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/40.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/41.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/42.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/43.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/44.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/45.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/46.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/47.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/48.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/49.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/50.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/51.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/52.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/53.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/54.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/55.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/56.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/57.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/58.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/59.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/60.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/61.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/62.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/63.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/64.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/65.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/66.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/67.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/68.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/69.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/70.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/71.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/74.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/75.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/76.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/77.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/78.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/51.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/52.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/53.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/54.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/55.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/56.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/57.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/58.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/59.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/76.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/77.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/78.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/79.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/56.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/57.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/58.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/59.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/60.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/50.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/51.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/52.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/53.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/54.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/81.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/82.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/83.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/84.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/train/udhaya_train_1/31.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/61.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/62.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/63.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/64.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/65.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/66.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/67.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/68.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/83.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/84.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/85.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/86.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/87.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/71.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/72.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/73.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/74.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/75.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/47.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/48.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/49.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/50.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/51.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/52.npy,joined
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/85.npy,joined
