image_path,right_finger_closeness_to_face
/4TBHD/ISL/data_preparation/test_all/keypoints/Anirudh/Brush/anirudh_brush_14/45.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/Strawberry/16.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/67.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/81.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/67.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_4/37.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Thankyou/venkatesh_thankyou_5/29.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Anirudh/Thankyou/anirudh_thankyou_13/38.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/73.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/59.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_20/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/71.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/47.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/60.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/75.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/73.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Surendhar/Brush/surendhar_brush_3/40.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/52.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Brush/venkatesh_brush_17/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Cindrella/Brush/cindrella_brush_6/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/73.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/34.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/39.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_15/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_20/72.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/76.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/66.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/61.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_2/40.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_15/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/58.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/72.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_15/43.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Anirudh/Thankyou/anirudh_thankyou_8/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Brush/venkatesh_brush_7/49.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Thankyou/venkatesh_thankyou_5/30.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_2/77.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/51.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/68.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_15/48.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/77.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/40.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/100.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/58.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Sandeep/Brush/sandeep_brush_19/42.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/90.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/60.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/cook/56.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Stephen/Brush/stephen_brush_6/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Cindrella/Brush/cindrella_brush_12/49.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Surendhar/Brush/surendhar_brush_8/37.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/66.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/52.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/Clever/25.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/57.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/43.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/59.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Anirudh/Thankyou/anirudh_thankyou_16/47.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/53.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/38.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/53.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/80.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/45.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/TRUE/32.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/66.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/57.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/60.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/70.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/64.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Brush/venkatesh_brush_3/47.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/63.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/50.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Cindrella/Beautiful/cindrella_beautiful_14/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/57.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Surendhar/Brush/surendhar_brush_4/44.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/51.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/36.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/40.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/68.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/44.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/57.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Sandeep/Brush/sandeep_brush_2/38.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/43.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Anirudh/Thankyou/anirudh_thankyou_18/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ranadeep/Beautiful/ranadeep_beautiful_4/30.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/43.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/79.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/65.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/62.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Brush/venkatesh_brush_10/38.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/49.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/80.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_20/76.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Cindrella/Brush/cindrella_brush_20/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Varmija/Beautiful/varmija_beautiful_5/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/57.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/44.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/39.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_2/55.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/47.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/66.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/38.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/76.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ranadeep/Beautiful/ranadeep_beautiful_8/34.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/62.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/61.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/57.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/67.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/56.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/54.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/51.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/67.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Brush/venkatesh_brush_13/33.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/94.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_15/47.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/cook/49.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/86.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/49.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/59.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/37.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/69.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/46.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/Clever/29.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/43.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/44.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/70.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/64.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_18/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Sandeep/Brush/sandeep_brush_18/37.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/64.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Sandeep/Brush/sandeep_brush_5/43.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/48.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/50.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/44.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/43.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/67.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/52.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/64.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/55.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/81.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/75.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/51.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/64.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/52.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/59.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ranadeep/Brush/ranadeep_brush_16/48.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ranadeep/Brush/ranadeep_brush_5/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ranadeep/Beautiful/ranadeep_beautiful_6/27.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_2/69.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/73.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Anirudh/Brush/anirudh_brush_13/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_18/65.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/77.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/51.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/65.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/39.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/55.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/39.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_18/39.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_2/38.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/45.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/71.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_9/62.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/72.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Anirudh/Brush/anirudh_brush_8/48.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/63.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_2/64.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/56.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/69.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_2/65.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/48.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/66.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/57.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/54.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/83.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/92.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Surendhar/Brush/surendhar_brush_11/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Brush/venkatesh_brush_10/31.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/57.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/64.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Cindrella/Brush/cindrella_brush_7/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_2/52.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/54.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/49.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/38.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_11/69.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/40.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Cindrella/Brush/cindrella_brush_19/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/60.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/74.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/Name/28.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/40.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/40.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/69.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_3/53.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ranadeep/Brush/ranadeep_brush_17/30.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ranadeep/Brush/ranadeep_brush_7/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_10/56.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/44.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/59.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Sandeep/Brush/sandeep_brush_15/47.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_2/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/51.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/52.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/cook/55.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/58.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/55.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/50.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Varmija/Brush/varmija_brush_11/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/55.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/52.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/41.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_14/53.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_16/48.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/73.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/52.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_4/76.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/cook/48.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/74.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Stephen/Brush/stephen_brush_7/36.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_19/42.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/37.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/69.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/44.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Varmija/Thankyou/varmija_thankyou_19/31.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_20/63.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_2/54.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/40.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/87.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Brush/venkatesh_brush_14/35.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Venkatesh/Thankyou/venkatesh_thankyou_6/25.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ranadeep/Brush/ranadeep_brush_15/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Sandeep/Brush/sandeep_brush_3/45.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Varmija/Thankyou/varmija_thankyou_16/37.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/smile/93.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_13/48.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/51.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_20/62.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/46.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_15/49.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_5/56.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Anirudh/Thankyou/anirudh_thankyou_11/37.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/44.npy,lips
/4TBHD/ISL/data_preparation/test_blank_keypoints/Keypointsw/face/3.npy,lips
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/41.npy,lips
