image_path,left_hand_position_along_body
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/glasses/udhaya_glasses_1/94.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/137.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/57.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/30.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/party/udhaya_party_1/116.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/97.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/thursday/udhaya_thursday_1/37.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/garden/udhaya_garden_1/117.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/71.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/129.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/89.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/74.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/47.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/99.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/78.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lorry/hariharan_lorry_1/80.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/68.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/99.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/73.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/111.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/47.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/102.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/116.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/51.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/86.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/77.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/130.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/49.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/fish/udhaya_fish_1/84.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/52.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/77.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/106.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/46.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/fish/udhaya_fish_1/30.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/36.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earmuffs/hariharan_earmuffs_1/56.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/61.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lorry/hariharan_lorry_1/139.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/doctor/udhaya_doctor_1/70.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/118.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/55.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/60.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/85.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/75.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dustbin/udhaya_dustbin_1/82.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/94.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/35.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/winter/udhaya_winter_1/54.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/98.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bed/udhaya_bed_1/85.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/104.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dog/udhaya_dog_1/53.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/garden/udhaya_garden_1/46.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/112.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/63.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/95.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/126.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/91.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/51.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/29.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/83.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/doctor/udhaya_doctor_1/21.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/59.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/60.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/78.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/doctor/udhaya_doctor_1/75.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/43.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/doctor/udhaya_doctor_1/73.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/hairband/hariharan_hairband_1/112.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/90.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/124.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/58.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/49.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lock/udhaya_lock_1/33.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/120.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/below/hariharan_below_1/137.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/131.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/53.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/60.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/118.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/thursday/udhaya_thursday_1/36.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dustbin/udhaya_dustbin_1/79.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/50.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/57.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lorry/hariharan_lorry_1/79.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/101.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/room/udhaya_room_1/119.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/cat/udhaya_cat_1/79.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/29.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/69.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/doctor/udhaya_doctor_1/22.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/95.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/89.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/114.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/76.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/61.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/100.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/136.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/58.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/87.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/122.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/66.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/61.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/113.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/77.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/winter/udhaya_winter_1/55.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/26.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/102.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/117.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/79.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/52.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/84.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/45.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/136.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dog/udhaya_dog_1/89.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/below/hariharan_below_1/136.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/62.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/72.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/94.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/89.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earmuffs/hariharan_earmuffs_1/122.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/party/udhaya_party_1/47.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/80.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/92.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/101.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/146.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/hairband/hariharan_hairband_1/108.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/98.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/49.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/69.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/73.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/105.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/dog/hariharan_dog_1/73.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/key/udhaya_key_1/113.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/swimming/hariharan_swimming_1/58.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/63.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/135.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/117.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/garden/udhaya_garden_1/118.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/105.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/below/hariharan_below_1/49.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/64.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/74.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/winter/hariharan_winter_1/88.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/82.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/65.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dustbin/udhaya_dustbin_1/77.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/25.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/key/udhaya_key_1/114.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/garden/hariharan_garden_1/135.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/114.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/52.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/59.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/76.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/81.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/thursday/udhaya_thursday_1/82.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/48.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/62.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/65.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/138.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/44.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/62.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/103.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/fish/udhaya_fish_1/85.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/teacher/hariharan_teacher_1/73.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/46.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/garden/udhaya_garden_1/115.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/lock/hariharan_lock_1/55.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/81.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/116.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/doctor/udhaya_doctor_1/16.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/56.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/fish/udhaya_fish_1/77.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/104.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/glasses/udhaya_glasses_1/87.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/winter/udhaya_winter_1/53.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/66.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/80.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/42.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/49.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/121.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/thursday/hariharan_thursday_1/48.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/45.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/86.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earmuffs/udhaya_earmuffs_1/134.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/fish/udhaya_fish_1/83.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/family/hariharan_family_1/46.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/teacher/udhaya_teacher_1/53.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/key/hariharan_key_1/81.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/coat/udhaya_coat_1/89.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/family/udhaya_family_1/113.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bed/hariharan_bed_1/74.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/swimming/udhaya_swimming_1/48.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/fish/hariharan_fish_1/82.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/gift/hariharan_gift_1/88.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/dog/udhaya_dog_1/85.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/conductor/hariharan_conductor_1/110.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/doctor/hariharan_doctor_1/51.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/thursday/udhaya_thursday_1/33.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/room/hariharan_room_1/43.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/lorry/udhaya_lorry_1/67.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/glasses/udhaya_glasses_1/93.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/68.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/gift/udhaya_gift_1/80.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/121.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/below/udhaya_below_1/45.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/coat/hariharan_coat_1/88.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/below/hariharan_below_1/45.npy,abdomen
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/107.npy,abdomen
