image_path,left_fingers_closeness_to_face
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/glasses/udhaya_glasses_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/101.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/37.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/95.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/66.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/76.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/63.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/119.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/71.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/102.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/79.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/116.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/95.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/104.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/65.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/62.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/61.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/66.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/63.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/74.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/97.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/64.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/69.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/67.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/117.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/65.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/61.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/72.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/party/udhaya_party_1/55.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/79.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/83.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/75.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/66.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/116.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/66.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/74.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/glasses/udhaya_glasses_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/62.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/76.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/67.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/65.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/68.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/83.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/81.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/97.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/76.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/75.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/82.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/35.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/96.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/72.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/132.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/104.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/103.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/67.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/74.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/34.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/67.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/75.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/61.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/84.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/78.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/67.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/34.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/57.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/78.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/83.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/101.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/bob/udhaya_bob_1/46.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/72.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/83.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/99.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/57.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/104.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/78.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/71.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/63.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/72.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/37.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/65.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/109.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/36.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/75.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/100.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/103.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/71.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/81.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/65.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/84.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/69.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/59.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/96.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/69.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/119.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/tubelight/hariharan_tubelight_1/71.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/116.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/75.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/64.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/63.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/116.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/above/udhaya_above_1/36.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/73.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/59.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/61.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/74.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/115.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/74.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/61.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/60.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/69.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/75.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/79.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/76.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/70.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/96.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/102.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/96.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/earth/udhaya_earth_1/68.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/115.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/66.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/party/hariharan_party_1/72.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/68.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/77.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/talk/hariharan_talk_1/63.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/63.npy,chin
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/79.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earth/hariharan_earth_1/80.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/hairband/hariharan_hairband_1/100.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earmuffs/hariharan_earmuffs_1/114.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/earmuffs/hariharan_earmuffs_1/115.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/58.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/106.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/107.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/door/hariharan_door_1/108.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/44.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/cat/hariharan_cat_1/45.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/65.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/66.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/glasses/hariharan_glasses_1/101.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/55.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/hariharan/bob/hariharan_bob_1/56.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/71.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/72.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/73.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/tubelight/udhaya_tubelight_1/74.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/hairband/udhaya_hairband_1/115.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/42.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/43.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/44.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/45.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/46.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/47.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/48.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/49.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/50.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/51.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/52.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/53.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/54.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/55.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/84.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/85.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/86.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/87.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/88.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/89.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/90.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/91.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/92.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/93.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/door/udhaya_door_1/94.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/cat/udhaya_cat_1/68.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/cat/udhaya_cat_1/69.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/72.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/79.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/80.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/90.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/91.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/92.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/93.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/94.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/95.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/96.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/97.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/98.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/99.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/111.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/112.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/113.npy,cheeks
/4TBHD/ISL/data_preparation/v2_40sign_videos_kpt_face/keypoints/udhaya/talk/udhaya_talk_1/114.npy,cheeks
