Image Name,right_fingers_joined_keys
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_11/65.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/93.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_16/39.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/41.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_15/21.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_16/30.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_5/48.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_14/78.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_19/52.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/10.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_1/53.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_3/38.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_9/80.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_13/99.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/46.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_17/86.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_4/25.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_12/38.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_19/74.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_2/62.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/96.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_5/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_7/42.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_13/99.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_18/31.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_7/66.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_4/37.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_2/31.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/58.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_7/41.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_4/41.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_3/34.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_11/47.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_15/30.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_14/51.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_14/39.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_9/44.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_10/34.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_13/68.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_9/37.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_15/54.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_9/53.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_6/45.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_17/28.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_16/92.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_9/40.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_14/53.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/54.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_10/25.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/6.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/72.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_1/39.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_9/50.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_4/96.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/76.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_13/54.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_10/66.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_15/108.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_11/66.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_17/26.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_12/60.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_15/93.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_11/51.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_1/58.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_15/53.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_2/41.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_18/60.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/80.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_6/60.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_1/20.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_7/25.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_13/65.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/81.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_19/59.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_4/54.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_11/69.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_1/63.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/94.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_9/78.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/52.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/76.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/53.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_10/81.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_4/28.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_5/56.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_20/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_12/34.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_8/54.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_2/96.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/104.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_1/49.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_6/64.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_16/47.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_9/39.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_5/47.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_17/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_3/48.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/70.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_1/15.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_17/97.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_11/27.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_14/72.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_16/49.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_12/84.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_13/53.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_7/49.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_18/30.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_10/98.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/55.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_1/15.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_9/62.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_11/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_18/43.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_4/67.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_1/45.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/77.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_16/51.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_3/49.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_4/44.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_14/25.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_4/56.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_9/57.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_12/91.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_6/81.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_20/63.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/93.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_5/100.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_14/56.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_10/48.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_7/27.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/55.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_1/23.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_10/97.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_7/28.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_17/58.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/55.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_16/75.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_3/91.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_15/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/109.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_19/78.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_9/47.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_20/27.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/101.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_4/38.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/48.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_11/99.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_6/46.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_11/69.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_15/54.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_17/56.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_12/60.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_8/58.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/65.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_5/65.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_10/69.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/18.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_1/55.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_5/68.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/88.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_12/56.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_5/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_15/44.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_3/64.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_20/59.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_7/40.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_10/68.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_1/99.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_11/48.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/77.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_14/73.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_16/83.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/92.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_10/66.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_13/35.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_8/31.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_4/35.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/79.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_1/18.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_15/92.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_4/41.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_18/64.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_2/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/25.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_16/117.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_1/78.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_20/45.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/52.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/52.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_3/87.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_19/45.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_16/35.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_15/48.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_1/20.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/51.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_5/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_5/37.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_2/75.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_11/54.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_16/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_16/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_11/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_16/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_15/38.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/98.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_20/53.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_4/33.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_15/109.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_17/64.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/52.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_7/20.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_5/31.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_16/85.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_2/43.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_9/34.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_8/38.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_11/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_10/48.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_7/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_10/52.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_6/84.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_7/37.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_9/36.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_17/35.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_17/27.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/58.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_6/47.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_15/56.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_19/52.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/88.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/102.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_6/33.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_19/76.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_8/58.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_12/89.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_9/67.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_3/33.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_10/65.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_18/72.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_10/47.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_15/61.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_8/41.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_8/20.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_14/87.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_19/31.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_10/40.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_7/65.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_3/60.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_5/100.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_10/47.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_7/32.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Sorry/ishan_sorry_3/69.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_4/26.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Go/ishan_go_5/35.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_18/60.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_18/41.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Dead/ishan_dead_3/49.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Good/ishan_good_13/64.npy,joined
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Hello/ishan_hello_17/70.npy,joined
