Image Name,right_finger_closeness_to_face
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/79.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/49.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_3/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/53.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_3/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/36.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/63.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/49.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/31.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/52.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/56.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/32.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/54.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/34.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/40.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/56.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_18/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_18/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/40.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/53.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/32.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_2/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/40.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/40.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/63.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_3/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/32.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/34.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/36.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/53.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/53.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/32.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_18/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/55.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_2/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_4/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_3/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_4/36.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/53.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/31.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/32.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/79.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_2/36.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_2/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/56.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_3/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/52.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/54.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_18/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_2/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/36.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/63.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/31.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/34.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/54.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/31.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/52.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/35.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/49.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/54.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/55.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/56.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_11/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/54.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_15/49.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/63.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/39.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/52.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/35.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/41.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/40.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_7/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/47.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/35.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/56.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_6/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_18/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/55.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/32.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/52.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/40.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/56.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Brush/ishan_brush_8/79.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/40.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_19/45.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/33.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_12/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_13/48.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_1/54.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/42.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/44.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_5/32.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_9/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_20/34.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_18/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_16/37.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_3/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_17/43.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_10/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_8/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/38.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Thankyou/ishan_thankyou_14/46.npy,chin
/4TBHD/ISL/data_preparation/test_all/keypoints/Ishan/Beautiful/ishan_beautiful_14/44.npy,chin
